,State_name,County_name,Year,avgAQI_o3,avgAQI_co,avgAQI_no2,avgAQI_so2,avgAQI_pm25,Population
414,Michigan,Washtenaw,2017,38.88448276,,,,31.89256198,367627
415,Michigan,Wayne,2017,29.46468927,5.950519031,21.67111111,6.426556992,34.56981437,1753616
416,Michigan,Wexford,2017,35.84242424,,,,,33276
417,Minnesota,Anoka,2017,34.02131148,3.68907563,13.69863014,0.545454545,26.10169492,351373
418,Minnesota,Becker,2017,34.53061224,,,,,34098
419,Minnesota,Carlton,2017,32.44588745,,,,,35498
420,Minnesota,Crow Wing,2017,34.52066116,,,,,64424
421,Minnesota,Dakota,2017,,3.120073327,13.09771689,1.936861653,27.18803419,421751
422,Minnesota,Goodhue,2017,36.44489796,,,,,46304
423,Minnesota,Hennepin,2017,28.14521452,5.278082192,22.23287671,2.194366197,27.67768595,1252024
424,Minnesota,Lake,2017,30.175,,,,,10524
425,Minnesota,Lyon,2017,36.775,,,,,25831
426,Minnesota,Mille Lacs,2017,33.91803279,,,,,25872
427,Minnesota,Olmsted,2017,36.56326531,,,,27.1512605,154930
428,Minnesota,Ramsey,2017,,3.791780822,,,29.24789916,547974
429,Minnesota,Saint Louis,2017,30.38515406,,,,20.27272727,200000
430,Minnesota,Scott,2017,33.34520548,,,,26.30833333,145827
431,Minnesota,Stearns,2017,34.94605809,,,,,157822
432,Minnesota,Washington,2017,34.93415638,,,1.271232877,24.71428571,256348
433,Minnesota,Wright,2017,36.66938776,,,,,134286
434,Mississippi,Bolivar,2017,35.96551724,,,,,31945
435,Mississippi,DeSoto,2017,38.23577236,,,,31.75238095,178751
436,Mississippi,Forrest,2017,,,,,33.75221239,75471
437,Mississippi,Grenada,2017,,,,,30.53398058,21087
438,Mississippi,Hancock,2017,37.2406639,,,,31.13157895,47053
439,Mississippi,Harrison,2017,37.95744681,,,,31.62962963,205027
440,Mississippi,Hinds,2017,33.76480541,3.967930029,,0.592261905,35.03902439,239497
441,Mississippi,Jackson,2017,38.59166667,,9.878453039,0.601173021,32.56756757,142152
442,Mississippi,Lauderdale,2017,33.05691057,,,,,76155
443,Mississippi,Lee,2017,35.7195122,,,,,84933
444,Mississippi,Yalobusha,2017,30.72905028,,,,,12497
445,Missouri,Andrew,2017,40.74796748,,,,,17555
446,Missouri,Boone,2017,40.74390244,,,,,178271
447,Missouri,Callaway,2017,39.42622951,,,,,45032
448,Missouri,Cass,2017,42.06097561,,,,,103724
449,Missouri,Cedar,2017,38.83739837,,,,,14073
450,Missouri,Clay,2017,43.5170068,,,,,242874
451,Missouri,Clinton,2017,43.66260163,,,,,20554
452,Missouri,Franklin,2017,,,,3.548387097,,103330
453,Missouri,Greene,2017,40.85365854,,,,,289805
454,Missouri,Iron,2017,,,,10.20904729,,10226
455,Missouri,Jackson,2017,,4.969187675,22.14520548,2.895890411,,698895
456,Missouri,Jasper,2017,39.81300813,,,,,120217
457,Missouri,Jefferson,2017,36.69512195,,,3.519176801,,223810
458,Missouri,Lincoln,2017,42.7601626,,,,,56183
459,Missouri,Monroe,2017,35.79063361,,2.632352941,0.714285714,,8612
460,Missouri,New Madrid,2017,,,,1.813824885,,17582
461,Missouri,Perry,2017,44.57786885,,,,,19225
462,Missouri,Saint Charles,2017,44.87446809,,,3.784931507,,395504
463,Missouri,Sainte Genevieve,2017,44.38034188,,,,,17843
464,Missouri,Saint Louis,2017,43.14663951,,19.16986301,2.834782609,37.8767507,996726
465,Missouri,Taney,2017,38.64227642,,,,,55355
466,Missouri,St. Louis City,2017,38.54246575,3.81424581,20.53835022,3.590659341,,308626
467,Montana,Fergus,2017,41.19178082,,2.49408284,,,11291
468,Montana,Flathead,2017,33.53982301,,,,,100000
469,Montana,Gallatin,2017,,,,,14.49428571,107810
470,Montana,Lewis and Clark,2017,41.42036554,1.396501458,,0.215116279,29.171875,67773
471,Montana,Missoula,2017,32.48245614,,,,,117441
472,Montana,Phillips,2017,32.96121884,,2.122977346,,,4119
473,Montana,Powder River,2017,38.86111111,,2.855072464,,,1752
474,Montana,Richland,2017,37.62674095,,2.523255814,6.206214689,,11039
475,Montana,Rosebud,2017,38.39385475,,4.02739726,,,9248
476,Montana,Yellowstone,2017,,,,8.883008357,,158980
477,Nebraska,Douglas,2017,35.08056872,4.266943292,,5.529126214,36.20581655,561620
478,Nebraska,Hall,2017,,,,,24.67567568,61519
479,Nebraska,Knox,2017,37.36338028,,,,,8472
480,Nebraska,Lancaster,2017,35.87445887,,,3.927113703,27.50413223,314358
481,Nebraska,Scotts Bluff,2017,,,,,29.78761062,36363
482,Nebraska,Washington,2017,,,,,27.51239669,20721
483,Nevada,Churchill,2017,45.04709141,,,,,24230
484,Nevada,Clark,2017,47.84594727,7.029106029,32.41007194,1.825842697,22.33224756,2204079
485,Nevada,Douglas,2017,,,,,25.54411765,48309
486,Nevada,Lyon,2017,42.68108108,,,,,54122
487,Nevada,Washoe,2017,42.75255302,5.190600522,23.9275766,0.767123288,25.36754177,460587
488,Nevada,White Pine,2017,45.30494505,,,,,9592
489,Nevada,Carson City,2017,44.20596206,,,,25.02465753,54745
490,New Hampshire,Belknap,2017,34.36744186,,,,19.30357143,60785
491,New Hampshire,Cheshire,2017,33.78116343,,,,26.11764706,75960
492,New Hampshire,Coos,2017,40.21454545,,,,,31634
493,New Hampshire,Grafton,2017,31.13774105,,,,26.22222222,89386
494,New Hampshire,Hillsborough,2017,36.91652174,1.742937853,,0.836619718,13.48695652,409697
495,New Hampshire,Merrimack,2017,33.86849315,,,1.246575342,,149216
496,New Hampshire,Rockingham,2017,36.63124336,1.953424658,,1.519178082,20.175,306363
497,New Jersey,Atlantic,2017,37.4109589,,,0.202739726,26.00877193,269918
498,New Jersey,Bergen,2017,39.57894737,4.357541899,31.22752809,,29.86440678,948406
499,New Jersey,Camden,2017,37.2433281,2.191780822,22.82465753,0.64109589,34.6,510719
500,New Jersey,Cumberland,2017,34.5890411,,13.69315068,,,152538
501,New Jersey,Essex,2017,29.99725275,4.947802198,27.6584022,0.303030303,31.08181818,808285
502,New Jersey,Gloucester,2017,40.40449438,,,,30.05309735,292206
503,New Jersey,Hudson,2017,31.08767123,5.443526171,27.8489011,0.221917808,32.55460385,691643
504,New Jersey,Hunterdon,2017,35.89044944,,,,,125059
505,New Jersey,Mercer,2017,35.6951049,,,,30.62898551,374733
506,New Jersey,Middlesex,2017,36.09269663,,16.31232877,,27.90833333,842798
507,New Jersey,Monmouth,2017,32.20769231,,,,,626351
508,New Jersey,Morris,2017,37.19559229,,7.35989011,0.394444444,24.5,499693
509,New Jersey,Ocean,2017,42.17490494,,,,27.503125,597943
510,New Jersey,Passaic,2017,38.42105263,,,,31.88888889,512607
511,New Jersey,Union,2017,,5.711538462,,,36.61830357,563892
512,New Jersey,Warren,2017,30.16483516,,21.05753425,1.213888889,29.03773585,106798
513,New Mexico,Bernalillo,2017,45.86197441,3.431318681,21.18356164,0.607734807,27.21428571,676773
514,New Mexico,Dona Ana,2017,49.50342466,,14.88308116,,28.22105263,215579
515,New Mexico,Eddy,2017,48.74394904,,8.603932584,,,56997
516,New Mexico,Lea,2017,45.69863014,,11.03287671,,18.1875,68759
517,New Mexico,Rio Arriba,2017,48.00824176,,,,,39159
518,New Mexico,Sandoval,2017,46.23013699,,,,,142507
519,New Mexico,San Juan,2017,45.65055981,,12.76051051,1.906341463,,126926
520,New Mexico,Santa Fe,2017,45.29589041,,,,20.28571429,148750
521,New Mexico,Taos,2017,,,,,38.81481481,32795
522,New Mexico,Valencia,2017,45.93972603,,,,,75940
523,New York,Albany,2017,33.95316804,0.005479452,,0.261971831,25.45833333,309612
524,New York,Bronx,2017,31.60743802,0.008219178,27.48527349,1.066024759,30.94238683,1471160
525,New York,Chautauqua,2017,38.54277286,,,0.310734463,25.57142857,129046
526,New York,Dutchess,2017,33.31868132,,,0.030136986,,295568
527,New York,Erie,2017,36.26666667,2.224827586,19.34340659,0.384615385,29.08959538,925528
528,New York,Essex,2017,33.26129944,,,0.061797753,15.64285714,37956
529,New York,Franklin,2017,36.09333333,,4.847058824,1.100558659,,51116
530,New York,Hamilton,2017,35.53055556,,,0.021917808,,4485
531,New York,Herkimer,2017,31.98136646,,,0.04,,62240
532,New York,Jefferson,2017,35.3641791,,,,,114187
533,New York,Kings,2017,,,,,30.8677686,2648771
534,New York,Monroe,2017,35.82369942,3.463172805,16.50139276,,27.17721519,747642
535,New York,New York,2017,30.76470588,0.005540166,,,34.22222222,1664727
536,New York,Niagara,2017,36.42023346,,,,,211328
537,New York,Onondaga,2017,34.61813187,,,0.169863014,23.13445378,465398
538,New York,Orange,2017,32.39664804,,,,25.39473684,382226
539,New York,Oswego,2017,34.45753425,,,,,118478
540,New York,Putnam,2017,35.74931129,,,0.129476584,,99323
541,New York,Queens,2017,34.62640449,4.207606973,27.934375,,29.49006623,2358582
542,New York,Richmond,2017,40.91603053,,,,29.35185185,479458
543,New York,Rockland,2017,35.14520548,,,,,328868
544,New York,St. Lawrence,2017,,,,15.86168741,,109623
545,New York,Saratoga,2017,34.53333333,,,,,229869
546,New York,Seneca,2017,,,,0.271708683,,34498
547,New York,Steuben,2017,33.28888889,1.915014164,,,20.45614035,96281
548,New York,Suffolk,2017,37.97456765,,,0.169491525,27.56779661,1492953
549,New York,Tompkins,2017,35.09116022,,,1.622222222,,104802
550,New York,Wayne,2017,37.02572347,,,,,90670
551,New York,Westchester,2017,35.60055096,,,,,980244
552,North Carolina,Alexander,2017,40.19230769,,,,,37286
553,North Carolina,Avery,2017,39.23297491,,,,,17536
554,North Carolina,Beaufort,2017,,,,3.583561644,,47088
555,North Carolina,Brunswick,2017,,,,11.32328767,,130897
556,North Carolina,Buncombe,2017,38.91463415,,,2.528409091,27.8559322,257607
557,North Carolina,Caldwell,2017,41.98760331,,,0.222222222,,81981
558,North Carolina,Carteret,2017,35.24781341,,,,,68881
559,North Carolina,Caswell,2017,38.61570248,,,,,22646
560,North Carolina,Catawba,2017,,,,,30.74137931,157974
561,North Carolina,Cumberland,2017,40.88222698,,,,31.36538462,332546
562,North Carolina,Davidson,2017,,,,,33.49579832,165466
563,North Carolina,Durham,2017,39.97560976,,,0.268698061,30.84482759,311640
564,North Carolina,Edgecombe,2017,38.47346939,,,,,52747
565,North Carolina,Forsyth,2017,43.84281843,,14.49589041,0.488700565,29.72972973,376320
566,North Carolina,Graham,2017,41.30252101,,,,,8541
567,North Carolina,Granville,2017,42.09836066,,,,,59557
568,North Carolina,Guilford,2017,43.93801653,,,,29.26229508,526953
569,North Carolina,Haywood,2017,42.22657343,,,35.45856354,,61084
570,North Carolina,Jackson,2017,45.85645933,,,,28.88695652,42973
571,North Carolina,Johnston,2017,38.34552846,,,,31.68333333,196708
572,North Carolina,Lee,2017,37.66759777,,2.366391185,0.066666667,,60430
573,North Carolina,Lenoir,2017,38.91428571,,,,,56883
574,North Carolina,Lincoln,2017,41.41666667,,,,,82403
575,North Carolina,Macon,2017,33.22816901,,,,,34732
576,North Carolina,Martin,2017,37.62040816,,,0.333333333,,22789
577,North Carolina,Mecklenburg,2017,40.93617021,4.901369863,17.453125,,34.27019499,1076837
578,North Carolina,Mitchell,2017,,,,,28.47747748,15072
579,North Carolina,Montgomery,2017,36.48640483,,,,,27435
580,North Carolina,New Hanover,2017,35.48962656,,,0.095890411,25.1,227198
581,North Carolina,Person,2017,40.40740741,,,5.48189415,,39370
582,North Carolina,Pitt,2017,39.31707317,,,,28.35245902,179042
583,North Carolina,Rockingham,2017,41.36585366,,,1.516363636,,90949
584,North Carolina,Rowan,2017,37.60893855,,,,,140644
585,North Carolina,Swain,2017,34.95412844,,,,,14294
586,North Carolina,Union,2017,42.43933054,,,,,231366
587,North Carolina,Wake,2017,37.94166667,4.290858726,14.60789845,,32.00819672,1072203
588,North Carolina,Yancey,2017,45.39449541,,,,,17744
589,North Dakota,Billings,2017,37.3021978,,,1.309589041,,940
590,North Dakota,Burke,2017,34.15384615,,3.534246575,3.824657534,,2131
591,North Dakota,Burleigh,2017,33.10192837,2.162534435,11.43406593,2.233516484,25.1557377,95030
592,North Dakota,Cass,2017,30.78296703,,10.43561644,0.336986301,,177787
593,North Dakota,Dunn,2017,33.55487805,,4.582781457,0.74251497,,4289
594,North Dakota,McKenzie,2017,35.74358974,,2.6,1.387205387,,12724
595,North Dakota,Mercer,2017,34.22530864,,5.60522696,5.566055046,,8465
596,North Dakota,Oliver,2017,36.17032967,,4.614285714,3.78028169,,1940
597,North Dakota,Stutsman,2017,,,,2.430555556,,21087
598,North Dakota,Ward,2017,32.41691843,,3.150306748,0.71686747,,68946
599,North Dakota,Williams,2017,33.75824176,,,6.593370166,,33349
600,Ohio,Adams,2017,,,,3.326027397,,27726
601,Ohio,Allen,2017,42.17886179,,,0.216438356,30.73770492,103198
602,Ohio,Ashtabula,2017,41.87804878,,,1.350684932,,97807
603,Ohio,Athens,2017,,,,,26.12280702,66597
604,Ohio,Belmont,2017,,2.550684932,13.36986301,0.498630137,31.32432432,68029
605,Ohio,Butler,2017,40.83757576,,,3.995417049,38.38504155,380604
606,Ohio,Clark,2017,41.2398374,,,0.528767123,32.47457627,134557
607,Ohio,Clermont,2017,43.80081301,,,,,204214
608,Ohio,Clinton,2017,43.35365854,,,,,42009
609,Ohio,Columbiana,2017,,,,2.326027397,,103077
610,Ohio,Cuyahoga,2017,37.9725777,4.39010989,19.38980716,3.370879121,36.28198758,1248514
611,Ohio,Delaware,2017,37.82926829,,,,,200464
612,Ohio,Fayette,2017,36.79444444,,,,,28752
613,Ohio,Franklin,2017,40.70325203,3.539202201,19.0782967,0.298630137,33.68842105,1291981
614,Ohio,Gallia,2017,,,,5.960586618,,29973
615,Ohio,Geauga,2017,45.80894309,,,,,93918
616,Ohio,Greene,2017,40.76829268,,,,29.46551724,166752
617,Ohio,Hamilton,2017,41.18278302,4.634873323,24.73653566,2.942528736,34.54347826,813822
618,Ohio,Jefferson,2017,37.03252033,,,4.217630854,34.67532468,66359
619,Ohio,Knox,2017,39.2195122,,,,,61261
620,Ohio,Lake,2017,43.7703252,4.630136986,,1.536986301,29.27350427,230117
621,Ohio,Lawrence,2017,37.62295082,,,0.928767123,26.65486726,60249
622,Ohio,Licking,2017,39.64634146,,,,,173448
623,Ohio,Lorain,2017,39.91869919,,,,31.17391304,307924
624,Ohio,Lucas,2017,40.45663957,,,,33.76420455,430887
625,Ohio,Madison,2017,41.55691057,,,,,44036
626,Ohio,Mahoning,2017,34.70124481,,,0.805479452,32.12429379,229796
627,Ohio,Medina,2017,41.34146341,,,,31.53153153,178371
628,Ohio,Miami,2017,41.69918699,,,,,105122
629,Ohio,Montgomery,2017,42.86178862,2.851239669,,,33.43801653,531542
630,Ohio,Morgan,2017,,,,3.421917808,,14709
631,Ohio,Noble,2017,37.53055556,,,,,14406
632,Ohio,Portage,2017,39.29387755,,,,30.22123894,162277
633,Ohio,Preble,2017,35.6,1.901369863,,0.797260274,30.30701754,41120
634,Ohio,Scioto,2017,,,,2.753981329,27.58974359,75929
635,Ohio,Stark,2017,40.83468835,5.196132597,,,35.43933054,372542
636,Ohio,Summit,2017,39.56967213,1.215068493,,0.58839779,33.4248927,541228
637,Ohio,Trumbull,2017,40.41075269,,,,34.68292683,200380
638,Ohio,Warren,2017,44.02040816,,,,,228882
639,Ohio,Washington,2017,40.39430894,,,,,60418
640,Ohio,Wood,2017,39.5,,,,,130492
641,Oklahoma,Adair,2017,36.34647887,2.118589744,,0.772727273,,21909
642,Oklahoma,Bryan,2017,40.14381271,,,,,46319
643,Oklahoma,Caddo,2017,35.36283186,,,,,29173
644,Oklahoma,Canadian,2017,40.62569832,,12.88541667,,,139926
645,Oklahoma,Cherokee,2017,38.28014184,,,,,48888
646,Oklahoma,Choctaw,2017,37.67028986,,,,,14863
647,Oklahoma,Cleveland,2017,41.41292135,,,,,279641
648,Oklahoma,Comanche,2017,40.12121212,,,,,121526
649,Oklahoma,Creek,2017,38.91506849,,,,,71704
650,Oklahoma,Dewey,2017,41.425,,,,,4878
651,Oklahoma,Garfield,2017,,,,7.073033708,,61581
652,Oklahoma,Grady,2017,,,9.453608247,,,54943
653,Oklahoma,Jefferson,2017,42.74297189,,,,,6183
654,Oklahoma,Kay,2017,40.00719424,,,7.829201102,,44544
655,Oklahoma,Lincoln,2017,26.33333333,,,,,35142
656,Oklahoma,Love,2017,48.69741697,,,,,10034
657,Oklahoma,McClain,2017,41.1281337,,,,,39343
658,Oklahoma,Mayes,2017,38.97212544,,,7.830136986,,40921
659,Oklahoma,Muskogee,2017,,,,8.387464387,,69086
660,Oklahoma,Oklahoma,2017,40.9380863,4.977808599,21.28935532,0.326027397,30.2557377,787958
661,Oklahoma,Osage,2017,39.42896936,,,,,47233
662,Oklahoma,Ottawa,2017,35.58823529,,,,,31312
663,Oklahoma,Pittsburg,2017,36.75498575,,,,32.26666667,44184
664,Oklahoma,Sequoyah,2017,36.07368421,,10.8150289,,33.57024793,41252
665,Oklahoma,Tulsa,2017,37.96952909,3.785714286,15.46428571,1.736073059,31.2991453,646266
666,Oklahoma,Washington,2017,39.4056338,,,,,51932
667,Oregon,Clackamas,2017,44.02649007,,,,,412672
668,Oregon,Columbia,2017,33.76973684,,,,,51782
669,Oregon,Crook,2017,,,,,38.17857143,23123
670,Oregon,Harney,2017,,,,,38.85245902,7289
671,Oregon,Jackson,2017,49.17763158,,,,44.15384615,217479
672,Oregon,Josephine,2017,,,,,41.56896552,86352
673,Oregon,Klamath,2017,,,,,38.74590164,66935
674,Oregon,Lake,2017,,,,,36.60185185,7863
675,Oregon,Lane,2017,37.04220779,,,,33.95925926,374748
676,Oregon,Marion,2017,40.77922078,,,,,341286
677,Oregon,Multnomah,2017,30.67601246,4.368181818,15.7150838,0.502824859,29.86554622,807555
678,Oregon,Umatilla,2017,49.66233766,,,,,76985
679,Oregon,Wasco,2017,40.56666667,,,,,26437
680,Oregon,Washington,2017,31.11157895,4.261589404,20.22465753,,30.53164557,588957
681,Pennsylvania,Adams,2017,37.23383769,1.274787535,2.332335329,,,102336
682,Pennsylvania,Allegheny,2017,40.227,6.248968363,16.22036262,10.11344922,40.98868374,1223048
683,Pennsylvania,Armstrong,2017,36.82708934,,,,,65642
684,Pennsylvania,Beaver,2017,37.57630332,,17.67032967,4.187671233,37.15686275,166140
685,Pennsylvania,Berks,2017,35.06751055,,,1.397222222,33.42028986,417854
686,Pennsylvania,Blair,2017,34.95114943,,,1.289256198,,123457
687,Pennsylvania,Bradford,2017,32.60941828,,7.233802817,,,60853
688,Pennsylvania,Bucks,2017,38.59104478,,,,,628341
689,Pennsylvania,Cambria,2017,34.79395604,1.557692308,13,3.442307692,,133054
690,Pennsylvania,Centre,2017,36.17941586,,9.157593123,1.222560976,,162660
691,Pennsylvania,Chester,2017,38.18879056,,,,31.49152542,519293
692,Pennsylvania,Clearfield,2017,37.20689655,,,,,79685
693,Pennsylvania,Cumberland,2017,,,,,31.61242604,250066
694,Pennsylvania,Dauphin,2017,32.76237624,,,,33.8125,275710
695,Pennsylvania,Delaware,2017,35.53185596,,21.94480519,2.241486068,,564696
696,Pennsylvania,Elk,2017,36.70809249,,,,,30197
697,Pennsylvania,Erie,2017,36.38121547,1.161764706,10.24776119,,,274541
698,Pennsylvania,Franklin,2017,34.01388889,,,,,154234
699,Pennsylvania,Greene,2017,37.2183908,,,,,36770
700,Pennsylvania,Indiana,2017,39.45152355,,,5.553424658,,84953
701,Pennsylvania,Lackawanna,2017,32.69731259,2.292397661,20.82967033,,,210761
702,Pennsylvania,Lancaster,2017,34.62660944,,,,37.46969697,542903
703,Pennsylvania,Lawrence,2017,35.41643836,,,2.231197772,,87069
704,Pennsylvania,Lebanon,2017,35.05753425,,,,35.86039886,139754
705,Pennsylvania,Lehigh,2017,34.64225352,,,,,366494
706,Pennsylvania,Luzerne,2017,33.67318436,,,0.752747253,,317343
707,Pennsylvania,Lycoming,2017,35.12209302,,,,,113841
708,Pennsylvania,Mercer,2017,37.58428571,,,,,111750
709,Pennsylvania,Monroe,2017,35.16944444,,,,,168046
710,Pennsylvania,Montgomery,2017,37.34985423,,,,,826075
711,Pennsylvania,Northampton,2017,35.7788873,,16.11585366,8.475274725,32.32298137,303405
712,Pennsylvania,Philadelphia,2017,36.11210191,5.137805984,18.66432584,2.187327824,33.87469287,1580863
713,Pennsylvania,Somerset,2017,36.92054795,,,,,74501
714,Pennsylvania,Tioga,2017,36.48895028,,3.266853933,,,40793
715,Pennsylvania,Warren,2017,,,,7.483146067,,39659
716,Pennsylvania,Washington,2017,36.69944341,,9.853025937,3.043352601,34.94940476,207298
717,Pennsylvania,Westmoreland,2017,34.74301676,,,,,352627
718,Pennsylvania,York,2017,35.62181303,2.497175141,18.88950276,1.97632312,,446078
719,Rhode Island,Kent,2017,39.74384236,,1.980392157,,,163760
720,Rhode Island,Providence,2017,38.04958678,5.684062059,19.08767123,0.32739726,29.34770115,637357
721,Rhode Island,Washington,2017,40.41860465,,,,20.96089385,126150
722,South Carolina,Abbeville,2017,25,,,,,24722
723,South Carolina,Anderson,2017,35.79323308,,,,,198759
724,South Carolina,Berkeley,2017,34.5515873,,,,,217937
725,South Carolina,Charleston,2017,34.6875,,3.6,2.059800664,30.20733652,401438
726,South Carolina,Chesterfield,2017,37.34365325,,,,28.73469388,45948
727,South Carolina,Darlington,2017,38.62857143,,,,,67265
728,South Carolina,Edgefield,2017,34.98407643,,,,32.36,26693
729,South Carolina,Florence,2017,,,,,31.51648352,138566
730,South Carolina,Greenville,2017,37.29362881,,17.82739726,0.049382716,33.97815534,506837
731,South Carolina,Horry,2017,33.46796657,,,,,333268
732,South Carolina,Lexington,2017,,,,0.130193906,36.05851064,290642
733,South Carolina,Oconee,2017,35.90934066,,,0.041208791,,77270
734,South Carolina,Pickens,2017,38.92766727,,,,,123479
735,South Carolina,Richland,2017,35.74670433,3.02266289,10.02881844,0.159317212,32.70491803,411592
736,South Carolina,Spartanburg,2017,42.06374502,,,,32.89310345,306854
737,South Carolina,York,2017,37.9924812,,,,,266439
738,South Dakota,Brown,2017,,,,,22.50819672,39178
739,South Dakota,Minnehaha,2017,,,,,25.94915254,188616
740,South Dakota,Pennington,2017,,,,,22.79661017,110141
741,Tennessee,Anderson,2017,40.02845528,,,1.394957983,,76257
742,Tennessee,Blount,2017,40.28477905,1.836206897,,,30.88135593,129929
743,Tennessee,Claiborne,2017,35.94334278,,,,,31609
744,Tennessee,Davidson,2017,39.548,5.965317919,21.48356164,0.543956044,36.3189911,691243
745,Tennessee,DeKalb,2017,35.53424658,,,,,19852
746,Tennessee,Dyer,2017,,,,,27.125,37463
747,Tennessee,Hamilton,2017,41.92682927,,,,33.83913043,361613
748,Tennessee,Jefferson,2017,44.66169154,,,,,53804
749,Tennessee,Knox,2017,40.56198347,,,,33.67901235,461860
750,Tennessee,Lawrence,2017,,,,,27.01818182,43396
751,Tennessee,Loudon,2017,40.18181818,,,,31.1,52152
752,Tennessee,McMinn,2017,,,,,28.57142857,52877
753,Tennessee,Madison,2017,,,,,28.52212389,97643
754,Tennessee,Maury,2017,,,,,26.31481481,92163
755,Tennessee,Putnam,2017,,,,,27.47727273,77674
756,Tennessee,Roane,2017,,,,,30.06896552,53036
757,Tennessee,Sevier,2017,42.82967033,,,,,97638
758,Tennessee,Shelby,2017,39.88333333,3.56456044,18.6109589,0.652892562,33.55988858,936961
759,Tennessee,Sullivan,2017,42.82845188,,,28.45007032,27.84705882,157158
760,Tennessee,Sumner,2017,41.49593496,,,,29.71052632,183545
761,Tennessee,Williamson,2017,38.74654378,,,,,226257
762,Tennessee,Wilson,2017,38.30125523,,,,,136442
763,Texas,Bell,2017,41.54595336,,,,,347833
764,Texas,Bexar,2017,37.63507779,5.26446281,13.44863336,5.11281337,34.4612069,1958578
765,Texas,Bowie,2017,,,,,36.67213115,94012
766,Texas,Brazoria,2017,36.41678521,,8.728429986,,,362457
767,Texas,Brewster,2017,41.15342466,,,,26.70183486,9337
768,Texas,Cameron,2017,29.84144645,5.303867403,,,37.55357143,423725
769,Texas,Collin,2017,41.28493151,,,,,969603
770,Texas,Dallas,2017,37.2632312,,14.58645929,,36.37572254,2618148
771,Texas,Denton,2017,40.51643836,,11.3434903,,,836210
772,Texas,Ellis,2017,37.72815534,,8.916897507,0.55801105,,173620
773,Texas,El Paso,2017,40.83250139,5.102739726,26.39832536,1.13255814,34.30409357,840410
774,Texas,Freestone,2017,,,,4.365079365,,19625
775,Texas,Galveston,2017,38.82507289,,5.756302521,1.974431818,27.08724832,335036
776,Texas,Gregg,2017,,,7.030136986,,,123367
777,Texas,Harris,2017,33.58080808,6.105491329,17.54596671,1.135872655,40.01058201,4652980
778,Texas,Harrison,2017,34.53719008,,5.48603352,7.153203343,34.55737705,66661
779,Texas,Hidalgo,2017,29.19726027,,,,37.26219512,860661
780,Texas,Hood,2017,38.02359882,,,,,58273
781,Texas,Howard,2017,,,,25.5380117,,36040
782,Texas,Hunt,2017,35.97260274,,7.84109589,,,93872
783,Texas,Hutchinson,2017,,,,45.67768595,,21375
784,Texas,Jefferson,2017,34.08233276,2.601173021,8.852691218,6.993013972,,256299
785,Texas,Johnson,2017,43.79178082,,,,,167301
786,Texas,Kaufman,2017,36.57142857,,7.11878453,1.824840764,,122883
787,Texas,McLennan,2017,38.22395833,2.141361257,5.46875,0.78125,,251259
788,Texas,Milam,2017,,,,4.687671233,,25053
789,Texas,Montgomery,2017,40.23835616,,7.134246575,,,570934
790,Texas,Navarro,2017,38.59178082,,6.927170868,10.69241573,,48701
791,Texas,Nueces,2017,32.1372549,,,0.60940499,33.93277311,361221
792,Texas,Orange,2017,,,9.406162465,11.82719547,41.85106383,85047
793,Texas,Parker,2017,37.77961433,,,,,133463
794,Texas,Polk,2017,31.7816092,,,,,49162
795,Texas,Potter,2017,,,,10.79178082,,120458
796,Texas,Randall,2017,44.35616438,,,,,134442
797,Texas,Robertson,2017,,,,2.098630137,,17203
798,Texas,Rockwall,2017,36.78143713,,,,,96788
799,Texas,Rusk,2017,,,,8.03030303,,52833
800,Texas,Smith,2017,36.87327824,,3.967032967,,,227727
801,Texas,Tarrant,2017,39.1293578,5.673972603,16.48478415,,34.77439024,2054475
802,Texas,Titus,2017,,,,5.120547945,,32904
803,Texas,Travis,2017,37.0523416,6.079452055,22.92328767,,37.6,1226698
804,Texas,Victoria,2017,33.58448753,,,,,92084
805,Texas,Webb,2017,30.74431818,5.865329513,,,,274794
806,Utah,Box Elder,2017,39.0966811,,,,29.17125382,54079
807,Utah,Cache,2017,41.44571429,,12.31210191,,,124438
808,Utah,Carbon,2017,48.76923077,,6.184563758,,,20295
809,Utah,Davis,2017,48.28219178,,23.33333333,,32.58166189,347637
810,Utah,Duchesne,2017,46.1829436,,10.56056338,,,20026
811,Utah,Salt Lake,2017,50.70895522,4.771014493,19.7740458,0.752542373,31.48493683,1135649
812,Utah,San Juan,2017,45.9761194,,,,,15356
813,Utah,Tooele,2017,47.75342466,,7.42,,26.80991736,67456
814,Utah,Uintah,2017,46.67927632,,6.943462898,,,35150
815,Utah,Utah,2017,47.42686567,5.304945055,27.88509317,,30.44572526,606425
816,Utah,Washington,2017,45.31120332,,9.290419162,,,165662
817,Utah,Weber,2017,46.36127168,7.545454545,33.68253968,,34.01994302,251769
818,Vermont,Bennington,2017,34.80112045,,,,,35594
819,Vermont,Chittenden,2017,34.7740113,3.089635854,11.19178082,,18.19135802,162372
820,Vermont,Rutland,2017,33.40909091,2.820441989,14.20718232,0.2,26.70833333,59087
821,Virginia,Albemarle,2017,38.81589958,,,,27.20661157,107702
822,Virginia,Arlington,2017,42.25203252,3.817142857,18.49589041,,31.39166667,234965
823,Virginia,Botetourt,2017,,,,6.730769231,,33192
824,Virginia,Caroline,2017,38.2195122,,,,,30461
